"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1272.79/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x60594bd23a3e8966c57543caf88c2e60fffac6d71e739744d9204ea63928fa3f","14177078","1644479114","2022-02-10 07:45:14","0x77863da34ca9d4872b86fb9a4973792ca6a11e16","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.010471771612952754","13.3283661912501","3074.84","","","Whitelist Mint",""
"0xcce625d8a8ee8344cd751fb937f56e80d2bd71cac10bb371bd8b56711aa71ca8","14177092","1644479299","2022-02-10 07:48:19","0x2f2f712c939f82e15a62fb15fbcbe1ba52936e7e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.015125713714618037","19.2518571588287","3074.84","","","Whitelist Mint",""
"0xabb3a69da21eaa52efd8710f6b3d1fae11e3692df2054bc331dee13287472ee6","14177092","1644479299","2022-02-10 07:48:19","0x03118ce081d2ccc67d7a4ea3d6ff43d7c2bc2de7","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009621869812560205","12.2466196787285","3074.84","","","Whitelist Mint",""
"0xcd9047b7be65977a7ccb2186d0fe81d05a4be8d6a1dc4d7fd2ae3f1cf2de0000","14177097","1644479360","2022-02-10 07:49:20","0xcca58e4f7280552fcc8834a86e68f27183082a9e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002981728934298414","3.79511477028568","3074.84","","","Set Approval For All",""
"0x2be46f9b2d1df9a42daa76802b9c6018a613fafa1ede8c6dacde89734f4502d5","14177104","1644479463","2022-02-10 07:51:03","0x67211a8cd30f13f4edf188017eadd072533c7bcb","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002728361533770162","3.47263127656732","3074.84","","","Set Approval For All",""
"0x25e98da79d8bfa32a7dab5bd7aacad876f3fd3ea061be801803b4c4988396708","14177108","1644479527","2022-02-10 07:52:07","0x0ce2c9377dd52dfc9e51a10c3963e7bc2e3e4c01","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.011323284995787579","14.4121639097885","3074.84","","","Whitelist Mint",""
"0x99ccb77b1d6ad5f293c22bf2f88acb65b31087c8af024f24728182564a845a6f","14177111","1644479582","2022-02-10 07:53:02","0x161bd5b2160067bd57931b9843e73eaf851dccf6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002611743469420302","3.32420097044347","3074.84","","","Set Approval For All",""
"0x561ce371e2675dcb481c074f93e4c42f92b92bdb30188dcf2de2185db29e0274","14177126","1644479834","2022-02-10 07:57:14","0x0ce2c9377dd52dfc9e51a10c3963e7bc2e3e4c01","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.005371861731033288","6.83725189264186","3074.84","","","Transfer From",""
"0x3add9b38ac5a605f9763909812f2f7bb6262f2e136c890f185130f0f0f9d93f2","14177131","1644479850","2022-02-10 07:57:30","0x5906e1666410dded718ba20a4cca92164be4e25e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00224191941653628","2.85349261417321","3074.84","","","Set Approval For All",""
"0x3d7136b239bb7899426cab1fe43d6b3607b1b9aa77cdd120d05e0e307b643c3c","14177133","1644479857","2022-02-10 07:57:37","0x74415ea97fed2e047b35c47c76f9e287e5e1d082","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00202201917097941","2.57360578063088","3074.84","","","Set Approval For All",""
"0x9687c330abc6fd593bf0db4bf33e772d4340b31db722861e334b29db4a7c4001","14177133","1644479857","2022-02-10 07:57:37","0x01aa596da8f3443573b8252e1b00fd2b997fde4b","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00199868217097941","2.54390268040088","3074.84","","","Set Approval For All",""
"0xfc7c1f5c24c63e43803ee99c01a98a6754a73aec1e38395be614bb3bdea628a9","14177139","1644479927","2022-02-10 07:58:47","0xd77bc47837ee0d1ac7e717ceb25b6bddd0454511","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008693856625485143","11.0654537743512","3074.84","","","Whitelist Mint",""
"0x286d64c177059867bade493d71867ec16b5b3b83e625797165756c295e8577b2","14177140","1644479955","2022-02-10 07:59:15","0xf30e89f30764b089216f10afa3708f3b674e6a5b","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002284451628179418","2.90762718783048","3074.84","","","Set Approval For All",""
"0x4970464d5b78e97fbcaa22d4f7d648a5c45c5aa7c14ad225e06879cb0796fc06","14177148","1644480038","2022-02-10 08:00:38","0x2227af36d9e82f01075a619764693fac747349ec","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002160377610343812","2.7497070186695","3074.84","","","Set Approval For All",""
"0x95ebbeb8b37401c351abefe055f3546b8f183361b3259f25eeeeb7c1c00d186e","14177151","1644480083","2022-02-10 08:01:23","0x744ed8be5758d54867084ebf9503ee884cf2f909","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002314601443816524","2.94600157167523","3074.84","","","Set Approval For All",""
"0xd6f6ec46d9fb361b94cbe36e40d5201409f8da9bb5e88ae4c05b25c8e9d3441d","14177155","1644480166","2022-02-10 08:02:46","0x994e55f68d5473700207608ec996b23dbcc02d6e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.016574545814825637","21.0959161676519","3074.84","","","Whitelist Mint",""
"0x9d453dbb7c52876c62644199886df1a1585dbb7ab302b57c97afb461d8e34ad8","14177161","1644480291","2022-02-10 08:04:51","0xdfdbffabca4de92984780cfbe0ebe710f7ab88e0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.012174089760706159","15.4950597065292","3074.84","","","Whitelist Mint",""
"0xab1685d5fea6b6c26ae8e79671f25fe2155d20169fa8625344b3df3e5cbf4213","14177172","1644480475","2022-02-10 08:07:55","0x1dd157c0372c6646bd3ac94353db9e0df9d78778","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.018738594203641431","23.8502953164528","3074.84","","","Whitelist Mint",""
"0x40c2fc78819b23de8466d21e40372ba1ceccb628923d07c64eab2877e0451821","14177172","1644480475","2022-02-10 08:07:55","0x03969da0f3ce4da43ce7480d72d47dabad36dfbf","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.010652682147242709","13.558627310189","3074.84","","","Whitelist Mint",""
"0x5f841d500ef748b5ed1897f17b35201ec2b06d3a0f86502c767f97ce1b692c76","14177190","1644480683","2022-02-10 08:11:23","0x38e74ae51b491483c5f8666fd282afcef763e2f2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.013633382712808929","17.3524331830361","3074.84","","","Whitelist Mint",""
"0x02087e14c9252f9186560ed7f17a4f52e31372725fb9dacc8976a3a95512e053","14177197","1644480759","2022-02-10 08:12:39","0x5836e9490f97eca6c1cb5b6657d8794600355444","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008819973844025466","11.2259745089372","3074.84","","","Whitelist Mint",""
"0xd431e363a730c276de745c2196bc7d2bc781f9dda5fb0148a5258b0433189de5","14177201","1644480817","2022-02-10 08:13:37","0x161b090e77a57fdfff12b7d2a75042411a5fbe7e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00234576507474243","2.98566632948142","3074.84","","","Set Approval For All",""
"0xc410fb73dfdaea2d52a12798a9476947ee3fb35804a7e634972175b1cca986d6","14177210","1644480923","2022-02-10 08:15:23","0x9dc814605bf9ef4f30e49bfd53ce5365be3cc086","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.001982188865108088","2.52291016562092","3074.84","","","Set Approval For All",""
"0x2a29be6596f589f4b10d20948a7efd45acb5342d1e3e5fc3ccd05de563c63ef7","14177217","1644481001","2022-02-10 08:16:41","0x1a4bb1dc3f598e44796db147cd6a3926743089cb","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00224916774521373","2.86271821443058","3074.84","","","Set Approval For All",""
"0x68f25d4512a731765a0e7ac301d8408f00495aa68e2ab9fbb901ba908fc04a4b","14177221","1644481047","2022-02-10 08:17:27","0xa5ed60be1fc978d6de15b3c7a2f0a7c1615a65af","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.001017586958234","1.29517450457065","3074.84","Error(0)","Out of gas","Mint",""
"0xfe74ef8ad80913bb345a334cf31185edfd7148e6922fa40c2fade829148888ca","14177222","1644481101","2022-02-10 08:18:21","0xfd56cc4979e33c2ef97d97b63fb664250f33c946","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009842645004787965","12.5276201356441","3074.84","","","Whitelist Mint",""
"0xa047ffef79c3c8ca318a7a34860ccfd791041f86b1fe267a798ec510a2e2c303","14177236","1644481310","2022-02-10 08:21:50","0x84ee0744144bb3c252dd76c2db7adbf57c24930d","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002318974361214624","2.95156737721036","3074.84","","","Set Approval For All",""
"0x3d13c0024611d8623074f3c9f5b3c6fdef64cf2851df869f268a30e1b776db76","14177236","1644481310","2022-02-10 08:21:50","0xcc4fd1adbc0974971e353d289f91b45651f13b40","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009560838053367856","12.1689390659461","3074.84","","","Whitelist Mint",""
"0x2304e4ab927e1a63fce578144b0fde49d92650bf623626d7bdf829b3094de55f","14177240","1644481343","2022-02-10 08:22:23","0xea0e95671074c0b8fb9a699c2562932651021c32","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.010136838810421026","12.9020670695158","3074.84","","","Whitelist Mint",""
"0x96e8fcb6849ae30ccdc750147dcddc881fe0e0966cfd41741293632e5aedcd32","14177256","1644481513","2022-02-10 08:25:13","0x03118ce081d2ccc67d7a4ea3d6ff43d7c2bc2de7","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.001985402052438192","2.52699987832281","3074.84","","","Set Approval For All",""
"0x6e98e7dbc06f5a65f8bc247c20e9e7dbe73191aea6345205a5d6358bc521240d","14177263","1644481665","2022-02-10 08:27:45","0x1b99e53326bec71ad19b6a3afd1d2a83261f200c","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00461566427951388","5.87477133832247","3074.84","","","Transfer From",""
"0x939491e22e1bb70f22b668648056fd062db392cc054374e3e2547ddb6a37433d","14177264","1644481674","2022-02-10 08:27:54","0xfd56cc4979e33c2ef97d97b63fb664250f33c946","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.0028434616288128","3.61912952653664","3074.84","","","Set Approval For All",""
"0x96a86cc5a922ca1f13ed5ef342258e3ffafe7f0bcb28dab7d709ac8946fdfeec","14177267","1644481721","2022-02-10 08:28:41","0xa5ed60be1fc978d6de15b3c7a2f0a7c1615a65af","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00193243775503718","2.45958745023377","3074.84","Error(0)","Reverted","Mint",""
"0x3a14877b44a9c0d39df8d6b8aeaff8ca1e6d347eeb5a5ff17eb25b448ba993c2","14177282","1644481937","2022-02-10 08:32:17","0xa5ed60be1fc978d6de15b3c7a2f0a7c1615a65af","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.011225485843537371","14.2876861267959","3074.84","","","Whitelist Mint",""
"0x115b9fce925caceafadd40637a9020cd4223bcfe23c61391978f5eefe5367ab8","14177282","1644481937","2022-02-10 08:32:17","0x15d3be6a696010352f37f0c63c5478b92df66787","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.011274408761588941","14.3499547276628","3074.84","","","Whitelist Mint",""
"0xc5d24b1d58a070c5bf1489940afe92ce545201281ef8a000172c726ba772f6d8","14177286","1644481997","2022-02-10 08:33:17","0xb6d7759c923cb9bfd190e1cb83f8600a839d6a34","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002481321391358502","3.15820105370719","3074.84","","","Set Approval For All",""
"0xe987beebb00a0bf2c52a6ab471a4497a104f8b05e6fe2eef5cecd67ac628d7cb","14177331","1644482598","2022-02-10 08:43:18","0x878064e3374bf7e3d4fd7709f50969d03bc29fd7","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009715031376833017","12.3651947861193","3074.84","","","Whitelist Mint",""
"0x6a1c5b42e8a97941d377d31d304b45e069d229af96c06b2ce395ffeb91100e42","14177342","1644482776","2022-02-10 08:46:16","0x39f6ef98a05ab24825958360fb3a5897dab79cbc","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00223424921954232","2.84373006414127","3074.84","","","Set Approval For All",""
"0xd4be8a27b7f7b7c95cffe46b9387e87ce9880a18c1f172bcfc1ebf5d2ed4a351","14177348","1644482866","2022-02-10 08:47:46","0xb94028e056895d6fc1da088b17cecbd5c158017f","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002739430732422366","3.48672004191986","3074.84","","","Set Approval For All",""
"0xfa5134b725b944da6ae78fc91e014a95db622abaea0760f4634de88e963e37d3","14177369","1644483139","2022-02-10 08:52:19","0xb5a4ae8c89129191ba3b4c3924471de840d0a0ef","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002142779415094296","2.72730821173787","3074.84","","","Set Approval For All",""
"0x30afd544e1f9cd6787b06002c7c2ddf1841718f7aec617b76bdc0c1045737d9c","14177379","1644483252","2022-02-10 08:54:12","0x3a3181d8555ee3f82a78f1674049dc300313ddd8","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002154607567245216","2.74236296551404","3074.84","","","Set Approval For All",""
"0xd85b9a8d967e9889f535bcff3b72d073f98c39acbfbd75228fd3bdecc77aa0b6","14177400","1644483496","2022-02-10 08:58:16","0x058eef5bee7670baf440499bde54dbfd6f87185f","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00916468370253015","11.6647177697433","3074.84","","","Whitelist Mint",""
"0x62c2c5ce4c518c6ff63a5e26b3fccdb3f0dc280ce756406af2cacba4eb46bdb8","14177400","1644483496","2022-02-10 08:58:16","0x1f2fd6b7a7f0a88a536cbff12fe9ff955af68927","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00916524419079267","11.665431153599","3074.84","","","Whitelist Mint",""
"0x2d7a7bc5b18d9baa84863d9aa138983fcaeb8efc8e2b5263c3c31677e93e36b2","14177422","1644483872","2022-02-10 09:04:32","0xd9239f26400728ae4b7f2b144d7ead7506ba567a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002580497997035616","3.28443204564696","3074.84","","","Set Approval For All",""
"0x25a4fe925ef7012e0ffb95ec7da05a8f7b8d1d884c40e0696c5c505fb020ba00","14177426","1644483917","2022-02-10 09:05:17","0x77030894a025457a87ff1333ac27a82964e8c927","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002543825525184054","3.23775569019901","3074.84","","","Set Approval For All",""
"0xf9aedaeecc084036c3991355ec176546d7c0361c8907c40dbbae4bf93f4f71cd","14177427","1644483920","2022-02-10 09:05:20","0x8fa70cfc9cfac026abbb1d653284f9881eb9b380","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.010662811951364122","13.5715204235767","3074.84","","","Whitelist Mint",""
"0xb675440f73ea5ebb9d20e2001daf03e0e1e7d2e356cfbf7bb4404c9324afba47","14177430","1644483932","2022-02-10 09:05:32","0x1a3cd1387bd269050ce12b9ae1952f651206efcf","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00976873139880212","12.4335436370814","3074.84","","","Whitelist Mint",""
"0x5dc5ca942a3859da7279ce6cab6390b086204436730d070655c8e05f0be4f755","14177435","1644483980","2022-02-10 09:06:20","0x3c2e24e4d3e154b36d292082c25e5755296369ba","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008970728169010826","11.4178531062353","3074.84","","","Whitelist Mint",""
"0xb1f61393ce89784ac1e4b1a0389ceb27e0e895f03cf5aa5e040c647f80e5e21c","14177442","1644484167","2022-02-10 09:09:27","0x649f6cf4066844240ef0891c72161258fea11f5c","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.013163379930507738","16.7542183417509","3074.84","","","Whitelist Mint",""
"0x9ad41e972ff13634efe380289d9e580d419f536787b1fc1b0e8e4a5f67755f06","14177453","1644484284","2022-02-10 09:11:24","0xe71cffe4f93062a46c48006ea70d0a698d49f51f","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.011238367372921968","14.3040816085814","3074.84","","","Whitelist Mint",""
"0x1f4106523d1761c6417cd80faffa5133e59e9c6863335fbd9bd3135a94fee135","14177462","1644484347","2022-02-10 09:12:27","0x86123d57d987ee48c33ec3fe2a5b0fb6a11a6dd4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002061596399454342","2.62397928126149","3074.84","","","Set Approval For All",""
"0xd9b832769f863fca0a17f752d6f29b2bbca7d11615a03270a739fb4470b42124","14177462","1644484347","2022-02-10 09:12:27","0x86123d57d987ee48c33ec3fe2a5b0fb6a11a6dd4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.001182610918262642","1.50521535065551","3074.84","","","Set Approval For All",""
"0x98a897c5bcba72366553f3be0f87d89094a6e46a0b5467c3f30bac425d4f5569","14177462","1644484347","2022-02-10 09:12:27","0x86123d57d987ee48c33ec3fe2a5b0fb6a11a6dd4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.001182610918262642","1.50521535065551","3074.84","","","Set Approval For All",""
"0x7bd179b70a4b82f1a691d56521bc2ba750a4d28a78cde6a47986e2b24d584203","14177469","1644484421","2022-02-10 09:13:41","0x5e78e19230b132ebc6c094ae84c663d7629a67ce","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.0071689862529316","9.12461401286881","3074.84","","","Whitelist Mint",""
"0x718dc50b4ddf570df92b12d1783cfbef86e6d9a40ded3cf1871ad299f0904703","14177480","1644484587","2022-02-10 09:16:27","0xa8d759d1a0a47f30ce03403143db93e71a7bf4f1","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002522071985954508","3.21006800300304","3074.84","","","Set Approval For All",""
"0x57e2d0cce59a202f5fa6a2294c8767a47347930d8725815fb84b690078747fb6","14177502","1644484874","2022-02-10 09:21:14","0xf57f316ba694a011eb34648a787fef7d308e36cf","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00236800918272924","3.01397840768595","3074.84","","","Set Approval For All",""
"0xe4da34be373aab5a324ca9219b5377a2792816f9694f95ad6c6530c4f51fbe08","14177503","1644484879","2022-02-10 09:21:19","0x284a9e0f4f7869b3294d1931b9845740a8607586","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.011029831140143153","14.0386587768628","3074.84","","","Whitelist Mint",""
"0xa3c2189659c02880be448c76d44973099516f57a36a38909a10c7773e7e39efc","14177512","1644485046","2022-02-10 09:24:06","0xe70e6c37b63c9783ec31abbf0ca404e3fcf12979","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.01177374","14.9854985346","3074.84","","","Whitelist Mint",""
"0x268fb6d27fc8fff961b331e213ecb2eba6634a07187622d58c75be9ddad27f6d","14177535","1644485346","2022-02-10 09:29:06","0x40f519dd9823bc6bf81ecbf9d20dea0991eec60a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00885445131199608","11.2698570853955","3074.84","","","Whitelist Mint",""
"0xdc045634ff16989c4534df9b5cf669a1a8272d4ac7eacbfaf7b4103ce1551d9d","14177541","1644485420","2022-02-10 09:30:20","0x394789769acdb30a135a849bfc50a1d2341e2672","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008081103781161167","10.2855480816241","3074.84","","","Whitelist Mint",""
"0x6f5dd95d71e2f6dfdaf21eb276c9dd6e1068cfd696e00b4c6da1222d244bc4b9","14177577","1644485928","2022-02-10 09:38:48","0x12f2e207336cce72a44440eef202b88408b949f9","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.01091500135450326","13.8925045739982","3074.84","","","Whitelist Mint",""
"0x67ad4837a43980089d8c5864cd96d48c1a1d5556f9ca8855be081655be711014","14177586","1644486047","2022-02-10 09:40:47","0xf9082ee32498070219a5238eaab76894b8698043","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002296663838786232","2.92317076736873","3074.84","","","Set Approval For All",""
"0x0c398519fcd1b7841c69cc6c516bf543f9e44b9bd97a638dcf820c1becfa877c","14177602","1644486208","2022-02-10 09:43:28","0xa91b4fe2dd205188ea8a26743aa9fc2897664cde","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00761224943310318","9.6887949559594","3074.84","","","Whitelist Mint",""
"0xb01be05f04185ee1188f8a7715ad91e1c3d6e624cac812ea9713860da129d6a6","14177615","1644486381","2022-02-10 09:46:21","0x0f34b7eac3927b3c3ae821b9b93651e3cc084d4b","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.006470909070293486","8.23610835557885","3074.84","","","Whitelist Mint",""
"0xca262619be3871231440972bf9893bddab52b37e3e095e744c57437c6fdac7af","14177636","1644486586","2022-02-10 09:49:46","0x6b0dd36cb8e25299d1643de5a0de93d6bb48f907","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.00668683505746998","8.51093679279722","3074.84","","","Whitelist Mint",""
"0x5f9575a0ae0a5701496a98e036e3e252943eba4bc82475a973a15e58a8396a26","14177642","1644486668","2022-02-10 09:51:08","0x351b1b213b9edaf38022bf65e15085598f1d6337","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00417384905409648","5.31243333756346","3074.84","","","Transfer From",""
"0x461642b2619754483ad2944aa582a78bfdc97fa5379f6356b0885638067017ca","14177654","1644486832","2022-02-10 09:53:52","0x6b0dd36cb8e25299d1643de5a0de93d6bb48f907","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.00186696","2.3762480184","3074.84","","","Set Approval For All",""
"0x5aedaf74945f6c167d323647ebb6b1b24bc2c5f3f94229f7ee75f2855a9293b1","14177656","1644486862","2022-02-10 09:54:22","0xd0d42a892aa0806425325d2b1cf8b24aa610f759","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002058118975534536","2.6195532508706","3074.84","","","Set Approval For All",""
"0xb91c08101c0532ec654de606b3490e46ed1b31c98221671ba68c3194569a1bea","14177667","1644487002","2022-02-10 09:56:42","0x23d47f6ab95504bdc34704c99d202b9ae2aa2897","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.01192663022081706","15.1800956787537","3074.84","","","Whitelist Mint",""
"0x068eb5171da40161a3ced44e66016f3abe20c84ebf5f71c1b5e1d1ebc9afb1bf","14177670","1644487052","2022-02-10 09:57:32","0x40b0248e936328e6220e966b6fdddcc4c63fa70a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.003987326406336316","5.0750291767208","3074.84","","","Transfer From",""
"0x796b4a3dc60d581e1f00f758e8aed8d10200fe52d490e6900e009cea9e53de82","14177691","1644487409","2022-02-10 10:03:29","0xab88c3e77d9ceb047face254612653ee35c9ff0e","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002318998012190622","2.9515974799361","3074.84","","","Set Approval For All",""
"0x13792f208bfd9879a08e822f5594b1d74c7861701ce81f06fafa6889de9e2d2f","14177701","1644487526","2022-02-10 10:05:26","0x9a39640026b3fa753e3bd2dace70d71b9c349f50","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008589231700256928","10.93228821577","3074.84","","","Whitelist Mint",""
"0x0df0c27cef5116f9ed356c72dc4ee5c6a4c7625dfd61b692ae6ff970a9c517f0","14177707","1644487622","2022-02-10 10:07:02","0x898ba7d1212491cfdd7327dbe8ba825ef2dc5653","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002091934627947864","2.66259347510576","3074.84","","","Set Approval For All",""
"0x9ad3fd4e7eb1b7177c742669a7a3c43e17a1f197b027de3678735cc6903ca5f0","14177718","1644487757","2022-02-10 10:09:17","0x55579e56c3c6025b86f746b6dedaf3e1a888548a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008934367373444304","11.3715734492462","3074.84","","","Whitelist Mint",""
"0x53609eb1b394a19c296948ca7468cf2f9beffffcc7b3b3107c90fc9dbc98af76","14177719","1644487759","2022-02-10 10:09:19","0xdb0ba59574b75099d88264bea1e30b219d96dc64","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008232743163998045","10.4785531717051","3074.84","","","Whitelist Mint",""
"0xbb1bc06ef97df3c7192828c09b21cfdd3966173a9c13fee935eea2307fe82826","14177748","1644488088","2022-02-10 10:14:48","0x76cdedbf504bfa538aacbf9b746bd728b8785f19","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009432104221143184","12.0050879316288","3074.84","","","Whitelist Mint",""
"0x76f76dd2d16b3b402b4cee304bafc13016fce69d57f40fc8a4dcd1a365b4306e","14177780","1644488547","2022-02-10 10:22:27","0x628f4f385589721c6911c234d60d9a58b9297c7a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.010453523257796834","13.3051398672912","3074.84","","","Whitelist Mint",""
"0xd036b4880e8875fe36cb23b6387205defe2232cb7ea9351ce6eef0a4eb8624f7","14177837","1644489234","2022-02-10 10:33:54","0x5df1091a3456d801edff9d19f967c46689659d6a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.003265523366578884","4.15632548574794","3074.84","","","Transfer From",""
"0x14c34bf120fbad10cade15cb0d6666c7aa9d63ee65c6df79afb1af6d7864efb0","14177872","1644489724","2022-02-10 10:42:04","0xc0592a97737faae28575eb7181947dd528027ce6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.002300496082654698","2.92804840904207","3074.84","","","Set Approval For All",""
"0xeaa6062e7e822f5cfaced9b79bd2a8f12074650f0138b2fbf18229ef43a78a49","14177874","1644489737","2022-02-10 10:42:17","0xa369e6cdc8dcd9653dcd909111977c0a2be530b2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.008539614402592125","10.8691358154752","3074.84","","","Whitelist Mint",""
